wojewodztwo_teryt;wojewodztwo_nazwa;powiat_teryt;powiat_nazwa;gmina_teryt;gmina_nazwa;kategoria;liczba_ludnosci;w1_zaszczepieni_pacjenci;w3_zaszczepieni_pelna_dawka;%_zaszczepionych;%_zaszczepionych_pe�n�_dawk�
14;mazowieckie;1432;warszawski zachodni;1432013;gm.m-w. Błonie;Warszawski;21610;13714;13349;63,4614;61,7723
30;wielkopolskie;3002;czarnkowsko-trzcianecki;3002011;Czarnków;Pilski;10464;6605;6404;63,1212;61,2003
22;pomorskie;2262;Gdynia;2262011;Gdynia;;244969;154537;149846;63,0843;61,1694
30;wielkopolskie;3021;poznański;3021143;gm.m-w. Stęszew;Poznański;15125;9548;9248;63,1273;61,1438
14;mazowieckie;1432;warszawski zachodni;1432022;gm.w Izabelin;Warszawski;10560;6643;6437;62,9072;60,9564
22;pomorskie;2264;Sopot;2264011;Sopot;;35286;22112;21508;62,6651;60,9534
30;wielkopolskie;3021;poznański;3021163;gm.m-w. Swarzędz;;52206;32778;31820;62,7859;60,9508
14;mazowieckie;1421;pruszkowski;1421033;gm.m-w. Brwinów;Warszawski;26812;16873;16332;62,9308;60,913
14;mazowieckie;1408;legionowski;1408011;Legionowo;;53529;33477;32590;62,5399;60,8829
30;wielkopolskie;3021;poznański;3021042;gm.w Czerwonak;Poznański;27780;17321;16878;62,3506;60,7559
2;dolnośląskie;223;wrocławski;223052;gm.w Kobierzyce;Wrocławski;22154;13850;13452;62,5169;60,7204
14;mazowieckie;1421;pruszkowski;1421052;gm.w Nadarzyn;Warszawski;14353;8986;8715;62,6071;60,719
32;zachodniopomorskie;3205;gryficki;3205072;gm.w Rewal;Szczeciński;3852;2416;2332;62,7207;60,54
12;małopolskie;1206;krakowski;1206172;gm.w Zielonki;Krakowski;23690;14622;14294;61,7222;60,3377
30;wielkopolskie;3021;poznański;3021132;gm.w Rokietnica;Poznański;19326;11988;11628;62,0304;60,1676
24;śląskie;2401;będziński;2401042;gm.w Bobrowniki;Katowicki;12122;7460;7292;61,541;60,1551
24;śląskie;2469;Katowice;2469011;Katowice;;290553;178329;174000;61,3757;59,8858
30;wielkopolskie;3021;poznański;3021052;gm.w Dopiewo;Poznański;29328;18016;17559;61,4294;59,8711
12;małopolskie;1206;krakowski;1206082;gm.w Michałowice;Krakowski;10909;6690;6519;61,3255;59,758
30;wielkopolskie;3021;poznański;3021123;gm.m-w. Pobiedziska;Poznański;19943;12277;11903;61,5604;59,6851
30;wielkopolskie;3024;szamotulski;3024073;gm.m-w. Szamotuły;;30188;18488;18001;61,2429;59,6297
10;łódzkie;1061;Łódź;1061011;Łódź;;672185;411310;399856;61,19;59,486
4;kujawsko-pomorskie;403;bydgoski;403062;gm.w Osielsko;Bydgoski;15347;9289;9114;60,5265;59,3862
14;mazowieckie;1432;warszawski zachodni;1432063;gm.m-w. Ożarów Mazowiecki;Warszawski;26151;16027;15519;61,2864;59,3438
14;mazowieckie;1432;warszawski zachodni;1432072;gm.w Stare Babice;Warszawski;19605;12004;11633;61,2293;59,3369
14;mazowieckie;1408;legionowski;1408022;gm.w Jabłonna;Warszawski;20096;12226;11899;60,838;59,2108
14;mazowieckie;1417;otwocki;1417011;Józefów;Warszawski;20741;12652;12259;61;59,1052
10;łódzkie;1002;kutnowski;1002011;Kutno;;43332;26313;25601;60,7242;59,081
30;wielkopolskie;3021;poznański;3021072;gm.w Komorniki;;31474;19090;18572;60,6532;59,0074
14;mazowieckie;1417;otwocki;1417043;gm.m-w. Karczew;Warszawski;15930;9701;9396;60,8977;58,9831
24;śląskie;2401;będziński;2401062;gm.w Psary;Katowicki;12268;7430;7231;60,5641;58,942
30;wielkopolskie;3001;chodzieski;3001011;Chodzież;Pilski;18229;11043;10744;60,5793;58,9391
14;mazowieckie;1408;legionowski;1408032;gm.w Nieporęt;Warszawski;14841;9048;8745;60,9662;58,9246
14;mazowieckie;1405;grodziski;1405011;Milanówek;Warszawski;16478;10005;9708;60,7173;58,9149
30;wielkopolskie;3021;poznański;3021033;gm.m-w. Buk;Poznański;12673;7810;7465;61,6271;58,9048
24;śląskie;2401;będziński;2401031;Wojkowice;Katowicki;8877;5359;5222;60,3695;58,8262
4;kujawsko-pomorskie;401;aleksandrowski;401021;Ciechocinek;Włocławski;10534;6327;6193;60,0627;58,7906
14;mazowieckie;1412;miński;1412151;Sulejówek;Warszawski;19951;12033;11728;60,3128;58,784
14;mazowieckie;1432;warszawski zachodni;1432042;gm.w Leszno;Warszawski;10165;6149;5975;60,4919;58,7801
14;mazowieckie;1434;wołomiński;1434041;Zielonka;Warszawski;17486;10601;10278;60,6256;58,7785
12;małopolskie;1206;krakowski;1206152;gm.w Wielka Wieś;Krakowski;13162;7929;7735;60,2416;58,7677
22;pomorskie;2204;gdański;2204011;Pruszcz Gdański;;31578;19053;18540;60,3363;58,7118
14;mazowieckie;1414;nowodworski;1414011;Nowy Dwór Mazowiecki;Warszawski;28691;17327;16818;60,3918;58,6177
12;małopolskie;1213;oświęcimski;1213082;gm.w Przeciszów;Bielski;6739;4032;3950;59,8308;58,614
32;zachodniopomorskie;3207;kamieński;3207013;gm.m-w. Dziwnów;Szczeciński;3939;2388;2305;60,6245;58,5174
30;wielkopolskie;3021;poznański;3021083;gm.m-w. Kostrzyn;Poznański;18764;11287;10947;60,1524;58,3404
10;łódzkie;1020;zgierski;1020011;Głowno;Łódzki;13961;8579;8136;61,4498;58,2766
30;wielkopolskie;3023;słupecki;3023011;Słupca;Koniński;13564;8094;7897;59,6727;58,2203
30;wielkopolskie;3025;średzki;3025043;gm.m-w. Środa Wielkopolska;;32874;19592;19133;59,5973;58,201
10;łódzkie;1004;łęczycki;1004011;Łęczyca;Płocki;13786;8217;8023;59,6039;58,1967
4;kujawsko-pomorskie;461;Bydgoszcz;461011;Bydgoszcz;;344091;204768;200047;59,5098;58,1378
22;pomorskie;2212;słupski;2212011;Ustka;Słupski;15199;9121;8827;60,0105;58,0762
30;wielkopolskie;3021;poznański;3021113;gm.m-w. Murowana Goślina;Poznański;16942;10155;9839;59,9398;58,0746
4;kujawsko-pomorskie;463;Toruń;463011;Toruń;;198613;118087;115329;59,4558;58,0672
30;wielkopolskie;3021;poznański;3021103;gm.m-w. Mosina;;33767;20029;19573;59,3153;57,9649
22;pomorskie;2208;lęborski;2208021;Łeba;Słupski;3541;2106;2052;59,4747;57,9497
30;wielkopolskie;3024;szamotulski;3024053;gm.m-w. Ostroróg;Poznański;4931;2930;2852;59,42;57,8382
12;małopolskie;1206;krakowski;1206103;gm.m-w. Skała;Krakowski;10553;6248;6100;59,2059;57,8035
32;zachodniopomorskie;3211;policki;3211012;gm.w Dobra (Szczecińska);Szczeciński;25061;14828;14479;59,1676;57,775
24;śląskie;2475;Sosnowiec;2475011;Sosnowiec;;197586;116934;114134;59,1813;57,7642
30;wielkopolskie;3021;poznański;3021093;gm.m-w. Kórnik;;30909;18284;17813;59,1543;57,6305
10;łódzkie;1005;łowicki;1005011;Łowicz;Skierniewicki;27896;16502;16071;59,1554;57,6104
12;małopolskie;1206;krakowski;1206162;gm.w Zabierzów;Krakowski;27065;15928;15570;58,8509;57,5282
30;wielkopolskie;3014;międzychodzki;3014012;gm.w Chrzypsko Wielkie;Poznański;3306;1955;1900;59,1349;57,4713
2;dolnośląskie;223;wrocławski;223022;gm.w Długołęka;;35144;20738;20196;59,0087;57,4664
32;zachodniopomorskie;3262;Szczecin;3262011;Szczecin;;398255;235087;228861;59,0293;57,4659
8;lubuskie;862;Zielona Góra;862011;Zielona Góra;;140892;83025;80959;58,9281;57,4617
10;łódzkie;1020;zgierski;1020031;Zgierz;;55673;32972;31972;59,2244;57,4282
30;wielkopolskie;3024;szamotulski;3024032;gm.w Kaźmierz;Poznański;8840;5226;5074;59,1176;57,3982
2;dolnośląskie;223;wrocławski;223083;gm.m-w. Siechnice;Wrocławski;24142;14267;13834;59,0962;57,3026
12;małopolskie;1208;miechowski;1208042;gm.w Książ Wielki;Kielecki;5030;2976;2876;59,165;57,1769
22;pomorskie;2211;pucki;2211031;Puck;Gdański;11139;6535;6367;58,6677;57,1595
22;pomorskie;2204;gdański;2204032;gm.w Kolbudy;Gdański;18165;10707;10374;58,943;57,1098
4;kujawsko-pomorskie;411;radziejowski;411022;gm.w Bytoń;Włocławski;3411;1997;1947;58,5459;57,08
24;śląskie;2401;będziński;2401021;Czeladź;;31039;18252;17712;58,8034;57,0637
12;małopolskie;1206;krakowski;1206092;gm.w Mogilany;Krakowski;14423;8416;8229;58,3512;57,0547
30;wielkopolskie;3014;międzychodzki;3014043;gm.m-w. Sieraków;Poznański;8641;5096;4929;58,9747;57,042
14;mazowieckie;1418;piaseczyński;1418052;gm.w Prażmów;Warszawski;11363;6697;6476;58,9369;56,992
24;śląskie;2408;mikołowski;2408021;Mikołów;;41003;23891;23362;58,2665;56,9763
2;dolnośląskie;206;karkonoski;206011;Karpacz;Jeleniogórski;4487;2607;2554;58,1012;56,92
14;mazowieckie;1418;piaseczyński;1418013;gm.m-w. Góra Kalwaria;Warszawski;27044;15799;15388;58,4196;56,8999
4;kujawsko-pomorskie;407;inowrocławski;407011;Inowrocław;;71674;41729;40762;58,2206;56,8714
24;śląskie;2416;zawierciański;2416011;Poręba;Katowicki;8461;4911;4811;58,0428;56,8609
14;mazowieckie;1417;otwocki;1417021;Otwock;;44317;25980;25193;58,6231;56,8473
14;mazowieckie;1412;miński;1412011;Mińsk Mazowiecki;;40916;24103;23256;58,9085;56,8384
10;łódzkie;1063;Skierniewice;1063011;Skierniewice;;47655;27785;27070;58,3045;56,8041
12;małopolskie;1213;oświęcimski;1213011;Oświęcim;;37569;21775;21312;57,96;56,7276
22;pomorskie;2211;pucki;2211043;gm.m-w. Władysławowo;Gdański;15293;8899;8663;58,19;56,6468
24;śląskie;2465;Dąbrowa Górnicza;2465011;Dąbrowa Górnicza;;118285;68644;66959;58,0327;56,6082
26;świętokrzyskie;2609;sandomierski;2609093;gm.m-w. Zawichost;Tarnobrzeski;4328;2503;2448;57,8327;56,5619
14;mazowieckie;1408;legionowski;1408043;gm.m-w. Serock;Warszawski;15363;8943;8687;58,2113;56,5449
2;dolnośląskie;221;wałbrzyski;221031;Szczawno-Zdrój;Wałbrzyski;5534;3215;3129;58,0954;56,5414
14;mazowieckie;1414;nowodworski;1414052;gm.w Pomiechówek;Warszawski;9086;5299;5132;58,3205;56,4825
14;mazowieckie;1434;wołomiński;1434031;Ząbki;;38546;22409;21761;58,1357;56,4546
24;śląskie;2401;będziński;2401011;Będzin;;56008;32514;31606;58,0524;56,4312
12;małopolskie;1215;suski;1215021;Sucha Beskidzka;Bielski;9044;5199;5100;57,4856;56,391
14;mazowieckie;1462;Płock;1462011;Płock;;118268;68080;66622;57,5642;56,3314
16;opolskie;1661;Opole;1661011;Opole;;127839;73695;71925;57,6467;56,2622
4;kujawsko-pomorskie;418;włocławski;418011;Kowal;Włocławski;3468;2002;1951;57,7278;56,2572
4;kujawsko-pomorskie;412;rypiński;412011;Rypin;Włocławski;15999;9195;8999;57,4723;56,2473
32;zachodniopomorskie;3208;kołobrzeski;3208011;Kołobrzeg;;46198;26704;25983;57,8034;56,2427
8;lubuskie;811;żarski;811011;Łęknica;Zielonogórski;2396;1381;1346;57,6377;56,177
4;kujawsko-pomorskie;401;aleksandrowski;401011;Aleksandrów Kujawski;Włocławski;12058;6939;6773;57,5469;56,1702
24;śląskie;2405;gliwicki;2405032;gm.w Gierałtowice;Katowicki;12252;7043;6878;57,4845;56,1378
24;śląskie;2477;Tychy;2477011;Tychy;;126871;73118;71157;57,6318;56,0861
28;warmińsko-mazurskie;2862;Olsztyn;2862011;Olsztyn;;171249;98829;96027;57,7107;56,0745
24;śląskie;2401;będziński;2401073;gm.m-w. Siewierz;Katowicki;12387;7112;6945;57,415;56,0668
30;wielkopolskie;3003;gnieźnieński;3003011;Gniezno;;67570;38897;37881;57,5655;56,0619
12;małopolskie;1213;oświęcimski;1213072;gm.w Polanka Wielka;Bielski;4318;2463;2420;57,0403;56,0445
4;kujawsko-pomorskie;403;bydgoski;403012;gm.w Białe Błota;Bydgoski;23206;13315;13004;57,3774;56,0372
4;kujawsko-pomorskie;403;bydgoski;403083;gm.m-w. Solec Kujawski;Bydgoski;16777;9590;9394;57,1616;55,9933
24;śląskie;2402;bielski;2402022;gm.w Bestwina;Katowicki;11950;6870;6691;57,4895;55,9916
28;warmińsko-mazurskie;2803;działdowski;2803011;Działdowo;Ciechanowski;21145;12120;11836;57,3185;55,9754
30;wielkopolskie;3030;wrzesiński;3030033;gm.m-w. Nekla;Poznański;7617;4374;4263;57,4242;55,9669
30;wielkopolskie;3005;grodziski;3005012;gm.w Granowo;Poznański;5087;2965;2847;58,2858;55,9662
14;mazowieckie;1405;grodziski;1405043;gm.m-w. Grodzisk Mazowiecki;;49948;28752;27917;57,5639;55,8921
22;pomorskie;2211;pucki;2211052;gm.w Kosakowo;Gdański;16419;9481;9176;57,7441;55,8865
26;świętokrzyskie;2602;jędrzejowski;2602023;gm.m-w. Jędrzejów;Kielecki;27715;15813;15488;57,0557;55,8831
2;dolnośląskie;223;wrocławski;223043;gm.m-w. Kąty Wrocławskie;Wrocławski;26032;15044;14530;57,7904;55,8159
2;dolnośląskie;223;wrocławski;223012;gm.w Czernica;Wrocławski;17638;10097;9841;57,2457;55,7943
24;śląskie;2466;Gliwice;2466011;Gliwice;;177049;100966;98757;57,0272;55,7795
24;śląskie;2401;będziński;2401052;gm.w Mierzęcice;Katowicki;7623;4364;4251;57,2478;55,7654
22;pomorskie;2203;człuchowski;2203011;Człuchów;Słupski;13479;7707;7514;57,1778;55,746
4;kujawsko-pomorskie;407;inowrocławski;407063;gm.m-w. Kruszwica;Bydgoski;19012;10863;10587;57,1376;55,6859
12;małopolskie;1213;oświęcimski;1213062;gm.w Oświęcim;Bielski;18629;10698;10368;57,4266;55,6552
30;wielkopolskie;3016;obornicki;3016013;gm.m-w. Oborniki;;34185;19505;19024;57,0572;55,6501
10;łódzkie;1005;łowicki;1005092;gm.w Nieborów;Skierniewicki;9357;5367;5206;57,3581;55,6375
24;śląskie;2461;Bielsko-Biała;2461011;Bielsko-Biała;;169756;96821;94386;57,0354;55,601
30;wielkopolskie;3011;kościański;3011023;gm.m-w. Czempiń;Poznański;11531;6568;6411;56,9595;55,598
12;małopolskie;1203;chrzanowski;1203033;gm.m-w. Chrzanów;;46321;26206;25753;56,5748;55,5968
24;śląskie;2413;tarnogórski;2413072;gm.w Świerklaniec;Katowicki;12505;7076;6947;56,5854;55,5538
4;kujawsko-pomorskie;402;brodnicki;402011;Brodnica;Toruński;28701;16386;15933;57,0921;55,5137
30;wielkopolskie;3021;poznański;3021062;gm.w Kleszczewo;Poznański;9343;5462;5182;58,4609;55,464
2;dolnośląskie;223;wrocławski;223092;gm.w Żórawina;Wrocławski;11406;6465;6324;56,6807;55,4445
24;śląskie;2474;Siemianowice Śląskie;2474011;Siemianowice Śląskie;;66270;37630;36742;56,7829;55,4429
32;zachodniopomorskie;3207;kamieński;3207043;gm.m-w. Międzyzdroje;Szczeciński;6398;3678;3546;57,4867;55,4236
12;małopolskie;1206;krakowski;1206113;gm.m-w. Skawina;;43751;24863;24246;56,8284;55,4182
22;pomorskie;2209;malborski;2209011;Malbork;;38101;21761;21113;57,114;55,4132
8;lubuskie;809;zielonogórski;809072;gm.w Świdnica;Zielonogórski;6685;3805;3703;56,9185;55,3927
22;pomorskie;2263;Słupsk;2263011;Słupsk;;89780;51044;49707;56,8545;55,3653
8;lubuskie;805;słubicki;805053;gm.m-w. Słubice;Gorzowski;20145;11490;11152;57,0365;55,3586
10;łódzkie;1008;pabianicki;1008011;Konstantynów Łódzki;Łódzki;18335;10440;10137;56,9403;55,2877
30;wielkopolskie;3004;gostyński;3004063;gm.m-w. Pogorzela;Leszczyński;4907;2754;2711;56,1239;55,2476
14;mazowieckie;1418;piaseczyński;1418063;gm.m-w. Tarczyn;Warszawski;11594;6609;6404;57,0036;55,2355
28;warmińsko-mazurskie;2801;bartoszycki;2801011;Bartoszyce;Olsztyński;22984;13040;12691;56,7351;55,2167
32;zachodniopomorskie;3213;sławieński;3213011;Darłowo;Koszaliński;13574;7719;7492;56,8661;55,1938
26;świętokrzyskie;2661;Kielce;2661011;Kielce;;193415;109696;106724;56,7154;55,1788
8;lubuskie;807;sulęciński;807043;gm.m-w. Sulęcin;Gorzowski;15633;8848;8626;56,5982;55,1781
12;małopolskie;1212;olkuski;1212053;gm.m-w. Olkusz;;48206;27250;26597;56,5282;55,1736
30;wielkopolskie;3062;Konin;3062011;Konin;;72539;41100;40000;56,6592;55,1428
28;warmińsko-mazurskie;2807;iławski;2807011;Iława;;33206;18706;18306;56,3332;55,1286
32;zachodniopomorskie;3263;Świnoujście;3263011;Świnoujście;;40948;23317;22565;56,943;55,1065
10;łódzkie;1014;sieradzki;1014011;Sieradz;;41390;23350;22801;56,4146;55,0882
2;dolnośląskie;208;kłodzki;208051;Polanica-Zdrój;Wałbrzyski;6228;3527;3430;56,6313;55,0739
12;małopolskie;1206;krakowski;1206032;gm.w Iwanowice;Krakowski;9215;5167;5075;56,0716;55,0733
32;zachodniopomorskie;3202;choszczeński;3202012;gm.w Bierzwnik;Gorzowski;4666;2624;2568;56,2366;55,0364
2;dolnośląskie;214;oleśnicki;214011;Oleśnica;;36979;20876;20343;56,4537;55,0123
30;wielkopolskie;3028;wągrowiecki;3028011;Wągrowiec;Pilski;25607;14573;14074;56,9102;54,9615
24;śląskie;2413;tarnogórski;2413031;Radzionków;Katowicki;16903;9478;9290;56,0729;54,9607
22;pomorskie;2204;gdański;2204042;gm.w Pruszcz Gdański;;32184;18169;17685;56,4535;54,9497
6;lubelskie;611;łukowski;611021;Stoczek Łukowski;Siedlecki;2480;1404;1362;56,6129;54,9194
22;pomorskie;2215;wejherowski;2215021;Rumia;;49536;28210;27203;56,9485;54,9156
2;dolnośląskie;215;oławski;215011;Oława;;33087;18705;18169;56,5328;54,9128
24;śląskie;2413;tarnogórski;2413062;gm.w Ożarowice;Katowicki;5806;3264;3188;56,2177;54,9087
30;wielkopolskie;3019;pilski;3019011;Piła;;72527;41206;39821;56,8147;54,9051
14;mazowieckie;1428;sochaczewski;1428082;gm.w Teresin;Skierniewicki;11542;6515;6334;56,446;54,8778
24;śląskie;2416;zawierciański;2416021;Zawiercie;;48703;27527;26715;56,5201;54,8529
30;wielkopolskie;3027;turecki;3027011;Turek;Koniński;26441;14915;14501;56,4086;54,8429
12;małopolskie;1206;krakowski;1206052;gm.w Kocmyrzów-Luborzyca;Krakowski;16020;9036;8784;56,4045;54,8315
10;łódzkie;1008;pabianicki;1008052;gm.w Ksawerów;Łódzki;7661;4325;4200;56,4548;54,8231
30;wielkopolskie;3030;wrzesiński;3030053;gm.m-w. Września;;47425;26624;25981;56,1392;54,7833
30;wielkopolskie;3022;rawicki;3022053;gm.m-w. Rawicz;;30299;16972;16582;56,0151;54,7279
24;śląskie;2413;tarnogórski;2413041;Tarnowskie Góry;;61756;34530;33787;55,9136;54,7105
24;śląskie;2464;Częstochowa;2464011;Częstochowa;;217530;122129;119007;56,1435;54,7083
12;małopolskie;1212;olkuski;1212042;gm.w Klucze;Katowicki;14909;8390;8155;56,2747;54,6985
10;łódzkie;1008;pabianicki;1008021;Pabianice;;63945;35833;34962;56,0372;54,6751
24;śląskie;2471;Piekary Śląskie;2471011;Piekary Śląskie;;54702;30651;29879;56,0327;54,6214
28;warmińsko-mazurskie;2809;lidzbarski;2809011;Lidzbark Warmiński;Olsztyński;15489;8703;8459;56,1883;54,613
14;mazowieckie;1406;grójecki;1406053;gm.m-w. Grójec;Radomski;25882;14557;14130;56,2437;54,5939
22;pomorskie;2214;tczewski;2214011;Tczew;;59430;33289;32430;56,0138;54,5684
14;mazowieckie;1402;ciechanowski;1402011;Ciechanów;;43883;24851;23946;56,6301;54,5678
30;wielkopolskie;3063;Leszno;3063011;Leszno;;62854;35098;34296;55,8405;54,5645
30;wielkopolskie;3023;słupecki;3023042;gm.w Ostrowite;Koniński;5054;2834;2757;56,0744;54,5509
4;kujawsko-pomorskie;404;chełmiński;404011;Chełmno;Toruński;19205;10771;10472;56,0844;54,5275
14;mazowieckie;1419;płocki;1419122;gm.w Słupno;Płocki;8129;4556;4432;56,0463;54,5209
12;małopolskie;1213;oświęcimski;1213033;gm.m-w. Chełmek;Bielski;12837;7147;6998;55,675;54,5143
30;wielkopolskie;3006;jarociński;3006023;gm.m-w. Jarocin;;45801;25681;24963;56,0708;54,5032
14;mazowieckie;1417;otwocki;1417072;gm.w Sobienie-Jeziory;Siedlecki;6356;3541;3464;55,7111;54,4997
32;zachodniopomorskie;3209;koszaliński;3209053;gm.m-w. Mielno;Koszaliński;4881;2743;2660;56,1975;54,497
14;mazowieckie;1428;sochaczewski;1428011;Sochaczew;;35891;20186;19559;56,2425;54,4956
4;kujawsko-pomorskie;401;aleksandrowski;401062;gm.w Koneck;Włocławski;3103;1739;1691;56,0425;54,4956
24;śląskie;2405;gliwicki;2405011;Knurów;;37801;21052;20599;55,6916;54,4933
2;dolnośląskie;219;świdnicki;219011;Świdnica;;56222;31385;30630;55,8233;54,4805
2;dolnośląskie;220;trzebnicki;220013;gm.m-w. Oborniki Śląskie;Wrocławski;20287;11360;11052;55,9965;54,4782
24;śląskie;2472;Ruda Śląska;2472011;Ruda Śląska;;136423;76335;74317;55,9546;54,4754
14;mazowieckie;1408;legionowski;1408052;gm.w Wieliszew;Warszawski;16053;8990;8741;56,002;54,4509
32;zachodniopomorskie;3202;choszczeński;3202023;gm.m-w. Choszczno;Gorzowski;21529;11951;11715;55,5112;54,415
24;śląskie;2404;częstochowski;2404042;gm.w Kamienica Polska;Częstochowski;5514;3067;3000;55,6221;54,407
8;lubuskie;810;żagański;810021;Żagań;Zielonogórski;25265;14051;13734;55,6145;54,3598
24;śląskie;2414;bieruńsko-lędziński;2414021;Imielin;Katowicki;9269;5165;5038;55,7234;54,3532
24;śląskie;2402;bielski;2402043;gm.m-w. Czechowice-Dziedzice;;45490;25275;24710;55,5617;54,3196
26;świętokrzyskie;2609;sandomierski;2609011;Sandomierz;Tarnobrzeski;22997;12779;12488;55,5681;54,3027
4;kujawsko-pomorskie;417;wąbrzeski;417011;Wąbrzeźno;Toruński;13400;7440;7276;55,5224;54,2985
8;lubuskie;861;Gorzów Wielkopolski;861011;Gorzów Wielkopolski;;122589;68952;66542;56,2465;54,2806
30;wielkopolskie;3015;nowotomyski;3015043;gm.m-w. Nowy Tomyśl;Poznański;27194;15276;14759;56,1742;54,273
12;małopolskie;1208;miechowski;1208072;gm.w Słaboszów;Kielecki;3487;1939;1890;55,6065;54,2013
32;zachodniopomorskie;3261;Koszalin;3261011;Koszalin;;106235;59038;57575;55,573;54,1959
24;śląskie;2404;częstochowski;2404162;gm.w Starcza;Częstochowski;2853;1566;1546;54,8896;54,1886
26;świętokrzyskie;2602;jędrzejowski;2602063;gm.m-w. Sędziszów;Kielecki;12352;6867;6692;55,5942;54,1775
24;śląskie;2401;będziński;2401081;Sławków;Katowicki;6935;3883;3757;55,9913;54,1745
2;dolnośląskie;261;Jelenia Góra;261011;Jelenia Góra;;78335;43656;42421;55,7299;54,1533
12;małopolskie;1208;miechowski;1208053;gm.m-w. Miechów;Kielecki;19494;10884;10556;55,8326;54,15
30;wielkopolskie;3025;średzki;3025052;gm.w Zaniemyśl;Poznański;6948;3858;3762;55,5268;54,1451
26;świętokrzyskie;2602;jędrzejowski;2602093;gm.m-w. Wodzisław;Kielecki;6893;3864;3732;56,0569;54,1419
8;lubuskie;805;słubicki;805043;gm.m-w. Rzepin;Gorzowski;9678;5395;5239;55,745;54,1331
14;mazowieckie;1434;wołomiński;1434021;Marki;;36816;20560;19928;55,8453;54,1286
12;małopolskie;1219;wielicki;1219053;gm.m-w. Wieliczka;;61233;33932;33127;55,4146;54,0999
8;lubuskie;803;międzyrzecki;803023;gm.m-w. Międzyrzecz;Gorzowski;24657;13785;13330;55,907;54,0617
12;małopolskie;1213;oświęcimski;1213093;gm.m-w. Zator;Bielski;9231;5137;4990;55,6494;54,057
14;mazowieckie;1420;płoński;1420011;Płońsk;Ciechanowski;21924;12174;11851;55,5282;54,0549
10;łódzkie;1017;wieluński;1017093;gm.m-w. Wieluń;;31137;17269;16829;55,4613;54,0482
2;dolnośląskie;220;trzebnicki;220042;gm.w Wisznia Mała;Wrocławski;10624;5894;5742;55,4782;54,0474
14;mazowieckie;1417;otwocki;1417082;gm.w Wiązowna;Warszawski;13330;7424;7203;55,6939;54,036
30;wielkopolskie;3030;wrzesiński;3030023;gm.m-w. Miłosław;Poznański;10144;5619;5481;55,3924;54,0319
30;wielkopolskie;3019;pilski;3019073;gm.m-w. Ujście;Pilski;7946;4446;4292;55,9527;54,0146
